# time, flux, model, err
9.357922236813465133e-02 9.978514708275847411e-01 9.979521813976522937e-01 1.533737524365505901e-04
9.362122380844084546e-02 9.979095575446230715e-01 9.979521301082838747e-01 1.533737524365505901e-04
9.366322524874703959e-02 9.976539047955216288e-01 9.979520792102878346e-01 1.534076038504301250e-04
9.370522670360514894e-02 9.978287592835939357e-01 9.979520287012084712e-01 1.533787345402278445e-04
9.374722813663538545e-02 9.979084957927891741e-01 9.979519785786723496e-01 1.533748716584418356e-04
9.378922959149349481e-02 9.979933408749133150e-01 9.979519288402312061e-01 1.533737524365505901e-04
9.383123103179968894e-02 9.979032495828723537e-01 9.979518794835533502e-01 1.533737524365505901e-04
9.387323248665779829e-02 9.980974841715496426e-01 9.979518305062502481e-01 1.533737524365505901e-04
9.391523391968803480e-02 9.980661766323765116e-01 9.979517819060300665e-01 1.533737524365505901e-04
9.395723536727018654e-02 9.980967976178732881e-01 9.979517336805382444e-01 1.533737524365505901e-04
9.399923681485233828e-02 9.978533122419448453e-01 9.979516858274988245e-01 1.533737524365505901e-04
9.404123826243449003e-02 9.978560758647675444e-01 9.979516383446400685e-01 1.533742912864839052e-04
9.408323970274068415e-02 9.981474862874093468e-01 9.979515912297172164e-01 1.533737524365505901e-04
9.412524114304687828e-02 9.979838572644118555e-01 9.979515444804913926e-01 1.533737524365505901e-04
9.416724259790498763e-02 9.978412621696512996e-01 9.979514980947353786e-01 1.534031850931271942e-04
9.420924403093522415e-02 9.979488854094931138e-01 9.979514520702967850e-01 1.533737524365505901e-04
9.425124548579333350e-02 9.978938791749292214e-01 9.979514064049571642e-01 1.533737524365505901e-04
9.429324692609952763e-02 9.980033792270364135e-01 9.979513610966039838e-01 1.533737524365505901e-04
9.433524838095763698e-02 9.978225937421199010e-01 9.979513161430748625e-01 1.533737524365505901e-04
9.437724981398787349e-02 9.980438422365965900e-01 9.979512715422951263e-01 1.533737524365505901e-04
9.441925126157002524e-02 9.979440217172594885e-01 9.979512272921342575e-01 1.533737524365505901e-04
9.446125270915217698e-02 9.977684294477290328e-01 9.979511833905344576e-01 1.533737524365505901e-04
9.450325414218241349e-02 9.979565434072744656e-01 9.979511398354569129e-01 1.533737524365505901e-04
9.454525559704052284e-02 9.978576367742897357e-01 9.979510966248298365e-01 1.533737524365505901e-04
9.458725703734671697e-02 9.979515008038474244e-01 9.979510537566755879e-01 1.533854498719125048e-04
9.462925849220482633e-02 9.981548264893091993e-01 9.979510112289683432e-01 1.533737524365505901e-04
9.467125992523506284e-02 9.978368269865954820e-01 9.979509690397680988e-01 1.534389679249765419e-04
9.471326138009317219e-02 9.978294439742684263e-01 9.979509271870727893e-01 1.533737524365505901e-04
9.475526282039936632e-02 9.979591692310890716e-01 9.979508856689798257e-01 1.533737524365505901e-04
9.479726426070556045e-02 9.979145906231161600e-01 9.979508444835548664e-01 1.533737524365505901e-04
9.483926570828771219e-02 9.977414950411842565e-01 9.979508036288891049e-01 1.533737524365505901e-04
9.488126715586986393e-02 9.981584610587193040e-01 9.979507631031072634e-01 1.533737524365505901e-04
9.492326860345201567e-02 9.979879978321989364e-01 9.979507229043449446e-01 1.533823561759039319e-04
9.496527003648225218e-02 9.980375502600006277e-01 9.979506830307705023e-01 1.533737524365505901e-04
9.500727149134036154e-02 9.979829041152483704e-01 9.979506418571133519e-01 1.533737524365505901e-04
9.504927293164655566e-02 9.980039448829768345e-01 9.979505996227010511e-01 1.533819177111101623e-04
9.509127438650466502e-02 9.981315417899829789e-01 9.979505577305723962e-01 1.533737524365505901e-04
9.513327581953490153e-02 9.980712309844869123e-01 9.979505161791226708e-01 1.533737524365505901e-04
9.517527727439301088e-02 9.980197082406387921e-01 9.979504749666834318e-01 1.533737524365505901e-04
9.521727871469920501e-02 9.981720958958542056e-01 9.979504340916830474e-01 1.533737615580599376e-04
9.525928015500539914e-02 9.979761857204710873e-01 9.979503935525160241e-01 1.533737524365505901e-04
9.530128160258755088e-02 9.978955348299274331e-01 9.979503533476012933e-01 1.533844551334996619e-04
9.534328304289374501e-02 9.978734339926669250e-01 9.979503134753945348e-01 1.533737524365505901e-04
9.538528449775185436e-02 9.980074932132623200e-01 9.979502739343337758e-01 1.533737524365505901e-04
9.542728593078209087e-02 9.980026014072829188e-01 9.979502347229282089e-01 1.533737524365505901e-04
9.546928738564020023e-02 9.980550349545681543e-01 9.979501958396285177e-01 1.533737524365505901e-04
9.551128882594639435e-02 9.980431986474381789e-01 9.979501572829765355e-01 1.533808101641636462e-04
9.555329027352854609e-02 9.980154110117108734e-01 9.979501190514752373e-01 1.534298169491218878e-04
9.559529171383474022e-02 9.981384415644116714e-01 9.979500811436793350e-01 1.533737524365505901e-04
9.563729316141689196e-02 9.982153370605277853e-01 9.979500435581309947e-01 1.533737524365505901e-04
9.567929460899904370e-02 9.980995686520838239e-01 9.979500062934095750e-01 1.533803464165187872e-04
9.572129604930523783e-02 9.980346581379697657e-01 9.979499693481100886e-01 1.534220686561386720e-04
9.576329749688738957e-02 9.977087946470076796e-01 9.979499327208236625e-01 1.533737524365505901e-04
9.580529893719358370e-02 9.976469168139531218e-01 9.979498964101838343e-01 1.533763014755932315e-04
9.584730038477573544e-02 9.981078054956714629e-01 9.979498595361585567e-01 1.533737524365505901e-04
9.588930182508192956e-02 9.975319488376048760e-01 9.979498220311751044e-01 1.533937618660379085e-04
9.593130327994003892e-02 9.982271071528415751e-01 9.979497848724107056e-01 1.533773630081560651e-04
9.597330472024623305e-02 9.979655558688363959e-01 9.979497480586523306e-01 1.533836630405231390e-04
9.601530616782838479e-02 9.975487123472590589e-01 9.979497115886568626e-01 1.533737524365505901e-04
9.605730760813457891e-02 9.978902316865853050e-01 9.979496754612282583e-01 1.533737524365505901e-04
9.609930905571673065e-02 9.980019927993905027e-01 9.979496396751584841e-01 1.533787785720372118e-04
9.614131049602292478e-02 9.978122599829117867e-01 9.979496042292802516e-01 1.533737524365505901e-04
9.618331193632911891e-02 9.977258240813390300e-01 9.979495691224220533e-01 1.534454326659798586e-04
9.622531339118722826e-02 9.980231662309348994e-01 9.979495343534202645e-01 1.534000573805957058e-04
9.626731483149342239e-02 9.977519765861158074e-01 9.979494999211618866e-01 1.533737524365505901e-04
9.630931627907557413e-02 9.976963392556711385e-01 9.979494658245067207e-01 1.533797388103900735e-04
9.635131771938176826e-02 9.977631241063469325e-01 9.979494320623585324e-01 1.534919607888249760e-04
9.639331917423987761e-02 9.980617505029715231e-01 9.979493986336054334e-01 1.533737524365505901e-04
9.643532060727011412e-02 9.978649216556584323e-01 9.979493655371969307e-01 1.533737524365505901e-04
9.647732205485226586e-02 9.980683333875872698e-01 9.979493327720387885e-01 1.534362210272131736e-04
9.651932350243441761e-02 9.979371822739729891e-01 9.979493003370907278e-01 1.533737524365505901e-04
9.656132495001656935e-02 9.979286415876986727e-01 9.979492682313156893e-01 1.533737524365505901e-04
9.660332639032276347e-02 9.978457451224375108e-01 9.979492364536954874e-01 1.533737524365505901e-04
9.664532783062895760e-02 9.980908061143952681e-01 9.979492070922705294e-01 1.533737524365505901e-04
9.668732928548706695e-02 9.978171278033616254e-01 9.979491787925615087e-01 1.533746199830164896e-04
9.672933071851730347e-02 9.977918228960106495e-01 9.979491508034341596e-01 1.533737524365505901e-04
9.677133217337541282e-02 9.978379064631582862e-01 9.979491231238410975e-01 1.533807901774696786e-04
9.681333361368160695e-02 9.978192697155970903e-01 9.979490957528029949e-01 1.533737524365505901e-04
9.685533506126375869e-02 9.977909009470765644e-01 9.979490686893164320e-01 1.533737615580599376e-04
9.689733650156995282e-02 9.979245584825962023e-01 9.979490419324155148e-01 1.533737524365505901e-04
9.693933794915210456e-02 9.978554032762646520e-01 9.979490154811319069e-01 1.533737524365505901e-04
9.698133939673425630e-02 9.979559102737955989e-01 9.979489893345242502e-01 1.533737524365505901e-04
9.702334082976449281e-02 9.979881559228669374e-01 9.979489634916706153e-01 1.533737524365505901e-04
9.706534228462260216e-02 9.979765296263751750e-01 9.979489379516318648e-01 1.533737524365505901e-04
9.710734372492879629e-02 9.982074474683221288e-01 9.979489127135283688e-01 1.534280410679194869e-04
9.714934517251094803e-02 9.977966829888682554e-01 9.979488877764589594e-01 1.533737524365505901e-04
9.719134661281714216e-02 9.978953885327231932e-01 9.979488631395587728e-01 1.533737524365505901e-04
9.723334806767525151e-02 9.979041603423062234e-01 9.979488388019559508e-01 1.533737524365505901e-04
9.727534950798144564e-02 9.979668241087805702e-01 9.979488147628221562e-01 1.533737524365505901e-04
9.731735094828763977e-02 9.982236010879947941e-01 9.979487897472909541e-01 1.533737524365505901e-04
9.735935239586979151e-02 9.980790783041494363e-01 9.979487643234585814e-01 1.533737524365505901e-04
9.740135384345194325e-02 9.980759385924230509e-01 9.979487391751660219e-01 1.533746161856250790e-04
9.744335528375813738e-02 9.980691155939510617e-01 9.979487143016231299e-01 1.533793391741822124e-04
9.748535672406433150e-02 9.980016362880738123e-01 9.979486897020456437e-01 1.533737524365505901e-04
9.752735817892244086e-02 9.979380801442088167e-01 9.979486653756595160e-01 1.533737524365505901e-04
9.756935961922863498e-02 9.979502390512628995e-01 9.979486413217298901e-01 1.533739084370307562e-04
9.761136106681078672e-02 9.984339688819793279e-01 9.979486175395071434e-01 1.533737524365505901e-04
9.765336250711698085e-02 9.981578030698060600e-01 9.979485940282759593e-01 1.533737524365505901e-04
9.769536396197509021e-02 9.978192134355380327e-01 9.979485707873158029e-01 1.533777747387198790e-04
9.773736539500532672e-02 9.978525974793033271e-01 9.979485478159509926e-01 1.533737524365505901e-04
9.777936684258747846e-02 9.980377754779905519e-01 9.979485251134811996e-01 1.534280709237008269e-04
9.782136829016963020e-02 9.980931939960498989e-01 9.979485026792477287e-01 1.533737524365505901e-04
9.786336972319986671e-02 9.979174375614766612e-01 9.979484805126052072e-01 1.535050181484039916e-04
9.790537117805797607e-02 9.980267408559072573e-01 9.979484586128959389e-01 1.533737524365505901e-04
9.794737261836417019e-02 9.978120694326778617e-01 9.979484369795137422e-01 1.533737524365505901e-04
9.798937407322227955e-02 9.977560300899328549e-01 9.979484156118330063e-01 1.533737524365505901e-04
9.803137550625251606e-02 9.980227124426317431e-01 9.979483945092754160e-01 1.533737524365505901e-04
9.807337696111062542e-02 9.983449447036032431e-01 9.979483736712360109e-01 1.533737524365505901e-04
9.811537840141681954e-02 9.979037738793731238e-01 9.979483530971635652e-01 1.533737524365505901e-04
9.815737984172301367e-02 9.981311075278991307e-01 9.979483327864959730e-01 1.533874279878865864e-04
9.819938128930516541e-02 9.977450894319038754e-01 9.979483127386885588e-01 1.533737524365505901e-04
9.824138273688731715e-02 9.980758149137894941e-01 9.979482929532162983e-01 1.533737524365505901e-04
9.828338417719351128e-02 9.980019121876807509e-01 9.979482734295702651e-01 1.533737524365505901e-04
9.832538561749970540e-02 9.975486777361473045e-01 9.979482541672459739e-01 1.533737524365505901e-04
9.836738707235781476e-02 9.981925880917811300e-01 9.979482351657510408e-01 1.534301613742044992e-04
9.840938851266400889e-02 9.976442661995699179e-01 9.979482164246261666e-01 1.533737524365505901e-04
9.845138996024616063e-02 9.976314828710526328e-01 9.979481979434036143e-01 1.533737524365505901e-04
9.849339140055235475e-02 9.979366175274148043e-01 9.979481797216435135e-01 1.533737524365505901e-04
9.853539285541046411e-02 9.978758556696989412e-01 9.979481617589063269e-01 1.533737524365505901e-04
9.857739428844070062e-02 9.977721521986873121e-01 9.979481440547899318e-01 1.533737524365505901e-04
9.861939573602285236e-02 9.977241004925375689e-01 9.979481266088742197e-01 1.533737524365505901e-04
9.866139718360500410e-02 9.979621468501566062e-01 9.979481094207759417e-01 1.534544424998457370e-04
9.870339862391119823e-02 9.977744357255843299e-01 9.979480924901211747e-01 1.533765323720394000e-04
9.874540007149334997e-02 9.979039199824557560e-01 9.979480758165407694e-01 1.533737524365505901e-04
9.878740151179954410e-02 9.978462241132661781e-01 9.979480593996918891e-01 1.533737524365505901e-04
9.882940296665765345e-02 9.979061563623763398e-01 9.979480432392300315e-01 1.533696948646083862e-04
9.887140439968788996e-02 9.979123832972597308e-01 9.979480273348468877e-01 1.533737524365505901e-04
9.891340585454599932e-02 9.978961315826250233e-01 9.979480116862174954e-01 1.533737524365505901e-04
9.895540729485219344e-02 9.979716769617476002e-01 9.979479962930606352e-01 1.533737524365505901e-04
9.899740873515838757e-02 9.979237110247081155e-01 9.979479811550889812e-01 1.533737524365505901e-04
9.903941018274053931e-02 9.982700709932510463e-01 9.979479662720328603e-01 1.533737524365505901e-04
9.908141163032269105e-02 9.979862099377041496e-01 9.979479516436400299e-01 1.533737524365505901e-04
9.912341307790484279e-02 9.979292761272288148e-01 9.979479372696700157e-01 1.533746451168960321e-04
9.916541451093507931e-02 9.980156131876956049e-01 9.979479231499001068e-01 1.533737524365505901e-04
9.920741596579318866e-02 9.978575449272985010e-01 9.979479092841047061e-01 1.533737524365505901e-04
9.924941740609938279e-02 9.978182353159418261e-01 9.979478956720958527e-01 1.533737524365505901e-04
9.929141885368153453e-02 9.979764948856371110e-01 9.979478823136788135e-01 1.533737524365505901e-04
9.933342029398772866e-02 9.976872444531749151e-01 9.979478692086857228e-01 1.534235819764761773e-04
9.937542174884583801e-02 9.979145318759511385e-01 9.979478563569497140e-01 1.533737524365505901e-04
9.941742318187607452e-02 9.982142784763050614e-01 9.979478437583356731e-01 1.533761433662161596e-04
9.945942462945822626e-02 9.980281510477866380e-01 9.979478314126999372e-01 1.533737524365505901e-04
9.950142607704037800e-02 9.977876815439278291e-01 9.979478193199273761e-01 1.533737524365505901e-04
9.954342751734657213e-02 9.977323273734127751e-01 9.979478074799142950e-01 1.533759268339746952e-04
9.958542896492872387e-02 9.977201464063069070e-01 9.979477958925641046e-01 1.533737524365505901e-04
9.962743040523491800e-02 9.980254162041148902e-01 9.979477845578020867e-01 1.534353845124938095e-04
9.966943186009302735e-02 9.977072561586320942e-01 9.979477734755564100e-01 1.533737524365505901e-04
9.971143329312326387e-02 9.979998310162810915e-01 9.979477626457851080e-01 1.533759268339746952e-04
9.975343474798137322e-02 9.981549522301322863e-01 9.979477520684378877e-01 1.533737524365505901e-04
9.979543618828756735e-02 9.979855334986234006e-01 9.979477417434990949e-01 1.533737524365505901e-04
9.983743762859376147e-02 9.979357740968886059e-01 9.979477316709532975e-01 1.533737524365505901e-04
9.987943907617591321e-02 9.978294715959790118e-01 9.979477218508004954e-01 1.533828693029771529e-04
9.992144052375806496e-02 9.977032472176307065e-01 9.979477122830576752e-01 1.533737524365505901e-04
9.996344196406425908e-02 9.978954588112441959e-01 9.979477029677553679e-01 1.533737524365505901e-04
1.000054434043704532e-01 9.981176742639192856e-01 9.979476939049333195e-01 1.533737524365505901e-04
1.000474448592285626e-01 9.980773647927764225e-01 9.979476850946445987e-01 1.533737524365505901e-04
1.000894462995347567e-01 9.979488946963253060e-01 9.979476765369642566e-01 1.533737524365505901e-04
1.001314477471169084e-01 9.980196778467619323e-01 9.979476682319701197e-01 1.533919655561233461e-04
1.001734491874231026e-01 9.979260002665600870e-01 9.979476601797612201e-01 1.533737524365505901e-04
1.002154506422812119e-01 9.978624696327115240e-01 9.979476523804423627e-01 1.533737524365505901e-04
1.002574520753114484e-01 9.982842413571552109e-01 9.979476462015499649e-01 1.533737524365505901e-04
1.002994535228936002e-01 9.979237406147339895e-01 9.979476408655542086e-01 1.533745269181231870e-04
1.003414549704757519e-01 9.980520707891512577e-01 9.979476358196013308e-01 1.533737524365505901e-04
1.003834564035059884e-01 9.977530735977908627e-01 9.979476310638396575e-01 1.533737524365505901e-04
1.004254578583640978e-01 9.978861235331263346e-01 9.979476265984220662e-01 1.533737524365505901e-04
1.004674592986702919e-01 9.980875047638536612e-01 9.979476224235240833e-01 1.533737524365505901e-04
1.005094607535284013e-01 9.978402357500030240e-01 9.979476185393255649e-01 1.533737524365505901e-04
1.005514621865586378e-01 9.978581853291007553e-01 9.979476149460259071e-01 1.533737524365505901e-04
1.005934636414167471e-01 9.980499977483667795e-01 9.979476116438296129e-01 1.533737524365505901e-04
1.006354650817229412e-01 9.978321025841077052e-01 9.979476086329613915e-01 1.533737524365505901e-04
1.006774665220291354e-01 9.978248942619656336e-01 9.979476059136533905e-01 1.533737524365505901e-04
1.007194679696112871e-01 9.978351011141538551e-01 9.979476034861520795e-01 1.533737524365505901e-04
1.007614694171934389e-01 9.979505436346783886e-01 9.979476013507163623e-01 1.533737524365505901e-04
1.008034708574996330e-01 9.981427492489849396e-01 9.979475995076195760e-01 1.533833912040244885e-04
1.008454722978058271e-01 9.979639938201705363e-01 9.979475979571444944e-01 1.534028317165662438e-04
1.008874737526639365e-01 9.980216264313606089e-01 9.979475966995885461e-01 1.533750339701162990e-04
1.009294751856941730e-01 9.980671669216601982e-01 9.979475957352625937e-01 1.534148698955196770e-04
1.009714766405522823e-01 9.978820240276462528e-01 9.979475950644880466e-01 1.533737524365505901e-04
1.010134780808584765e-01 9.980431503768878443e-01 9.979475946876011916e-01 1.533759240941749615e-04
1.010554795357165858e-01 9.979228834089245437e-01 9.979475946049493063e-01 1.533737524365505901e-04
1.010974809687468223e-01 9.981580643002712083e-01 9.979475948168937682e-01 1.534079290802738322e-04
1.011394824163289741e-01 9.977486745180067507e-01 9.979475953238077235e-01 1.533737524365505901e-04
1.011814838639111258e-01 9.978727394015319829e-01 9.979475961260775296e-01 1.533737524365505901e-04
1.012234852969413623e-01 9.978762126712904523e-01 9.979475972241022008e-01 1.533756350520159662e-04
1.012654867517994717e-01 9.980644402062955889e-01 9.979475986182945180e-01 1.533737524365505901e-04
1.013074881921056658e-01 9.979059750776635429e-01 9.979476003090778091e-01 1.533737524365505901e-04
1.013494896396878175e-01 9.978804031909658256e-01 9.979476022968906124e-01 1.533768212771576532e-04
1.013914910799940117e-01 9.979619505533657842e-01 9.979476045821827901e-01 1.533849495734780155e-04
1.014334925348521210e-01 9.978083418293071105e-01 9.979476071654189706e-01 1.533737524365505901e-04
1.014754939678823575e-01 9.979443547936339698e-01 9.979476100470721089e-01 1.533737524365505901e-04
1.015174954154645093e-01 9.978368292168302567e-01 9.979476132276352551e-01 1.533737524365505901e-04
1.015594968630466610e-01 9.981498963652408740e-01 9.979476167076082316e-01 1.533767139525542928e-04
1.016014983106288128e-01 9.978670562278894041e-01 9.979476204875062928e-01 1.533737524365505901e-04
1.016434997509350069e-01 9.979139015825447823e-01 9.979476245678565727e-01 1.533737524365505901e-04
1.016855011912412010e-01 9.978836265292935215e-01 9.979476289492007490e-01 1.533824098628600713e-04
1.017275026460993104e-01 9.980233753314829981e-01 9.979476336320939334e-01 1.533737524365505901e-04
1.017695040791295469e-01 9.976429877142800606e-01 9.979476386170990088e-01 1.533737524365505901e-04
1.018115055339876562e-01 9.980002411087290914e-01 9.979476439048016179e-01 1.533737524365505901e-04
1.018535069742938504e-01 9.978187409918728434e-01 9.979476494957896238e-01 1.533737524365505901e-04
1.018955084218760021e-01 9.978913220917934312e-01 9.979476553906715397e-01 1.533747940061192753e-04
1.019375098621821962e-01 9.981725030635822948e-01 9.979476615900656489e-01 1.534182727487267350e-04
1.019795113097643480e-01 9.981410965137573754e-01 9.979476680946050005e-01 1.533737524365505901e-04
1.020215127500705421e-01 9.981114591054215390e-01 9.979476749049337458e-01 1.533737524365505901e-04
1.020635141903767362e-01 9.981462400666636370e-01 9.979476820217110244e-01 1.533737524365505901e-04
1.021055156452348456e-01 9.979139167366062324e-01 9.979476894456115188e-01 1.533839763772390876e-04
1.021475170782650821e-01 9.981124163651114989e-01 9.979476971773134641e-01 1.533737524365505901e-04
1.021895185331231914e-01 9.976799957601318880e-01 9.979477052175237395e-01 1.533995880869980439e-04
1.022315199734293856e-01 9.979784640801360185e-01 9.979477135669464483e-01 1.533737524365505901e-04
1.022735214282874949e-01 9.976368462939596560e-01 9.979477222263122282e-01 1.534051198991904152e-04
1.023155228613177314e-01 9.979641721763042872e-01 9.979477311963518282e-01 1.533737524365505901e-04
1.023575243088998832e-01 9.976996482570515967e-01 9.979477404778241967e-01 1.533737524365505901e-04
1.023995257564820349e-01 9.976501968477357041e-01 9.979477500714915017e-01 1.533737524365505901e-04
1.024415271967882290e-01 9.976555534717674867e-01 9.979477599781301222e-01 1.533737524365505901e-04
1.024835286443703808e-01 9.980730514518979524e-01 9.979477701985348670e-01 1.533737524365505901e-04
1.025255300846765749e-01 9.977333538161948789e-01 9.979477807335084272e-01 1.533737524365505901e-04
1.025675315322587267e-01 9.978172929434504512e-01 9.979477915838719237e-01 1.533737524365505901e-04
1.026095329725649208e-01 9.978356028082068230e-01 9.979478027504548043e-01 1.533764646982053342e-04
1.026515344274230301e-01 9.978355914702947693e-01 9.979478142341082769e-01 1.533737524365505901e-04
1.026935358604532667e-01 9.976725393666813213e-01 9.979478260356816621e-01 1.534584622946971321e-04
1.027355373080354184e-01 9.978265389543388153e-01 9.979478381560582534e-01 1.533737524365505901e-04
1.027775387556175701e-01 9.977952197557998781e-01 9.979478505961207890e-01 1.533737524365505901e-04
1.028195401959237643e-01 9.979099568948015531e-01 9.979478633567673285e-01 1.534054691553623042e-04
1.028615416435059160e-01 9.980252582052961952e-01 9.979478764389164702e-01 1.533737524365505901e-04
1.029035430838121101e-01 9.979842598894795858e-01 9.979478898434910317e-01 1.533737524365505901e-04
1.029455445313942619e-01 9.980105062023479912e-01 9.979479035714377000e-01 1.533737524365505901e-04
1.029875459717004560e-01 9.981319243249097140e-01 9.979479176237072702e-01 1.533737524365505901e-04
1.030295474265585653e-01 9.977138661901431282e-01 9.979479320012764054e-01 1.533743789987809933e-04
1.030715488668647595e-01 9.978161175997442012e-01 9.979479467051184383e-01 1.533737524365505901e-04
1.031135503144469112e-01 9.980707204026888490e-01 9.979479617362378985e-01 1.533737524365505901e-04
1.031555517547531053e-01 9.978048704680237968e-01 9.979479770956409812e-01 1.533737524365505901e-04
1.031975532023352571e-01 9.977787455910575032e-01 9.979479927843578624e-01 1.533737524365505901e-04
1.032395546426414512e-01 9.979312558772609476e-01 9.979480088034228258e-01 1.533737524365505901e-04
1.032815560902236030e-01 9.979079355881297353e-01 9.979480251538945801e-01 1.533737524365505901e-04
1.033235575378057547e-01 9.978083271088745709e-01 9.979480418368374961e-01 1.533737524365505901e-04
1.033655589708359912e-01 9.979823655295217977e-01 9.979480588533277130e-01 1.533737524365505901e-04
1.034075604256941006e-01 9.977989648760458019e-01 9.979480762044754538e-01 1.534059602225511427e-04
1.034495618660002947e-01 9.981051238835668693e-01 9.979480938913763977e-01 1.533737524365505901e-04
1.034915633135824464e-01 9.978285464238755287e-01 9.979481119151641932e-01 1.533737524365505901e-04
1.035335647538886406e-01 9.979923416573107664e-01 9.979481302769708240e-01 1.533737524365505901e-04
1.035755662014707923e-01 9.978080026667438540e-01 9.979481489779558068e-01 1.533737524365505901e-04
1.036175676417769864e-01 9.978361171352716497e-01 9.979481680192809900e-01 1.533737524365505901e-04
1.036595690893591382e-01 9.977788199142562098e-01 9.979481874021343124e-01 1.533813493162154804e-04
1.037015705369412899e-01 9.979038078043875881e-01 9.979482071277093747e-01 1.534442186201607420e-04
1.037435719699715264e-01 9.980716077698337241e-01 9.979482271972103247e-01 1.533737524365505901e-04
1.037855734248296358e-01 9.977258967356222863e-01 9.979482476118805012e-01 1.533737524365505901e-04
1.038275748651358299e-01 9.977299796805149112e-01 9.979482683729428150e-01 1.533737524365505901e-04
1.038695763127179816e-01 9.979102631415510682e-01 9.979482894816629202e-01 1.534548553096382983e-04
1.039115777530241758e-01 9.978248516707273197e-01 9.979483104781956548e-01 1.533737524365505901e-04
1.039535792078822851e-01 9.979550402663187603e-01 9.979483248945433260e-01 1.533790590107103635e-04
1.039955806409125216e-01 9.975533119619702793e-01 9.979483396027892805e-01 1.533737524365505901e-04
1.040375820884946734e-01 9.978923348332320309e-01 9.979483546042317021e-01 1.533737524365505901e-04
1.040795835360768251e-01 9.981258958449812368e-01 9.979483699001649999e-01 1.533737524365505901e-04
1.041215849836589769e-01 9.977012251837931167e-01 9.979483854919041219e-01 1.534170657126744902e-04
1.041635864239651710e-01 9.978632393128999967e-01 9.979484013807754517e-01 1.533829857927672706e-04
1.042055878642713651e-01 9.979587465443584549e-01 9.979484175681256897e-01 1.533737524365505901e-04
1.042475893191294745e-01 9.978333511241472831e-01 9.979484340553194111e-01 1.533737524365505901e-04
1.042895907521597110e-01 9.982605146526973838e-01 9.979484508437154178e-01 1.533737524365505901e-04
1.043315922070178203e-01 9.979769527948219032e-01 9.979484679347202514e-01 1.533737524365505901e-04
1.043735936473240145e-01 9.978526323319866220e-01 9.979484853297224678e-01 1.533737524365505901e-04
1.044155950876302086e-01 9.980521000079451976e-01 9.979485030301467052e-01 1.533737524365505901e-04
1.044575965352123603e-01 9.982412378237432993e-01 9.979485210374290372e-01 1.534216953669644153e-04
1.044995979827945121e-01 9.977080699527022256e-01 9.979485393530151960e-01 1.534557306076922520e-04
1.045415994231007062e-01 9.976515623632695728e-01 9.979485579783661242e-01 1.533737524365505901e-04
1.045836008634069003e-01 9.979831768039788553e-01 9.979485769149636365e-01 1.533799440457443383e-04
1.046256023182650097e-01 9.978167362901421145e-01 9.979485961643091985e-01 1.533737524365505901e-04
1.046676037512952462e-01 9.981416856060899567e-01 9.979486157278959491e-01 1.533822187572822840e-04
1.047096052061533555e-01 9.979563835787740311e-01 9.979486356072684305e-01 1.533737524365505901e-04
1.047516066464595497e-01 9.979165576003287130e-01 9.979486558039512012e-01 1.533737524365505901e-04
1.047936080940417014e-01 9.978886832242297444e-01 9.979486763195104526e-01 1.534327091102472235e-04
1.048356095343478955e-01 9.977521223229923741e-01 9.979486971555107111e-01 1.533737524365505901e-04
1.048776109819300473e-01 9.981226980358756107e-01 9.979487183135465900e-01 1.533737524365505901e-04
1.049196124222362414e-01 9.979615780305921557e-01 9.979487397952142569e-01 1.534316530559470359e-04
1.049616138698183931e-01 9.977194894602318120e-01 9.979487616021396335e-01 1.533737524365505901e-04
1.050036153174005449e-01 9.979445945491213221e-01 9.979487837359541924e-01 1.533737524365505901e-04
1.050456167504307814e-01 9.977742105728211186e-01 9.979488061983011749e-01 1.533737524365505901e-04
1.050876182052888907e-01 9.979997553268011856e-01 9.979488289908665655e-01 1.533737488448402462e-04
1.051296196455950849e-01 9.979638663679284427e-01 9.979488521153134784e-01 1.534391689483200481e-04
1.051716210931772366e-01 9.979267252804377986e-01 9.979488755733525451e-01 1.533737524365505901e-04
1.052136225334834307e-01 9.978978901202194551e-01 9.979488993666915109e-01 1.533746253038539289e-04
1.052556239810655825e-01 9.980451330888772121e-01 9.979489234970694289e-01 1.533737524365505901e-04
1.052976254213717766e-01 9.978472063549582716e-01 9.979489479662263518e-01 1.533737524365505901e-04
1.053396268689539284e-01 9.978569658746646587e-01 9.979489727759344175e-01 1.533737524365505901e-04
1.053816283165360801e-01 9.981603563702690085e-01 9.979489979279706491e-01 1.533737524365505901e-04
1.054236297495663166e-01 9.978691505605371548e-01 9.979490234241230606e-01 1.533737524365505901e-04
1.054656312044244260e-01 9.979536707146048347e-01 9.979490492662278500e-01 1.534080132254129580e-04
1.055076326447306201e-01 9.978022419237926322e-01 9.979490783380841057e-01 1.533737524365505901e-04
1.055496340923127718e-01 9.978357307019380951e-01 9.979491176327202062e-01 1.533737524365505901e-04
1.055916355326189660e-01 9.979814429370493789e-01 9.979491573508644242e-01 1.533737524365505901e-04
1.056336369874770753e-01 9.976486387784583298e-01 9.979491974944436627e-01 1.533737524365505901e-04
1.056756384277832694e-01 9.975738929341322336e-01 9.979492380653524064e-01 1.533737524365505901e-04
1.057176398680894636e-01 9.979990688880224781e-01 9.979492790655459800e-01 1.534631425323773981e-04
1.057596413156716153e-01 9.977655393125034466e-01 9.979493204969887010e-01 1.533737524365505901e-04
