# time, flux, model, err
5.556791424169205129e-02 9.999326491251258053e-01 9.996898115710883825e-01 1.399822937753685090e-04
5.560991568199824542e-02 9.995630094976967195e-01 9.996895356230851570e-01 1.399822937753685090e-04
5.565191713685635477e-02 9.993124162876845240e-01 9.996892596749863413e-01 1.399822937753685090e-04
5.569391857716254890e-02 9.995170264630167667e-01 9.996889837269833379e-01 1.399872105306632151e-04
5.573592003202065825e-02 9.998961719048221619e-01 9.996887077788845222e-01 1.399822937753685090e-04
5.577792147232685238e-02 9.994485894192453035e-01 9.996884318308815187e-01 1.399822937753685090e-04
5.581992291990900412e-02 9.997829346674725892e-01 9.996881559541591633e-01 1.399822937753685090e-04
5.586192436749115586e-02 9.995780958463909016e-01 9.996878805552862346e-01 1.399822937753685090e-04
5.590392580052139238e-02 9.996710235676053991e-01 9.996876051565087851e-01 1.399822937753685090e-04
5.594592725537950173e-02 9.997390974218981485e-01 9.996873297575881168e-01 1.399822937753685090e-04
5.598792869568569586e-02 9.997425052898096798e-01 9.996870543587629276e-01 1.399822937753685090e-04
5.602993015054380521e-02 9.996504721406739291e-01 9.996867789598422593e-01 1.399822937753685090e-04
5.607193159084999934e-02 9.996896368087512252e-01 9.996865035610170702e-01 1.399822937753685090e-04
5.611393304570810869e-02 9.997493369329860657e-01 9.996862281620964019e-01 1.399822937753685090e-04
5.615593448601430282e-02 9.998226927073240455e-01 9.996859527632713238e-01 1.399822937753685090e-04
5.619793593359645456e-02 9.998187283818495974e-01 9.996856773643983951e-01 1.399822937753685090e-04
5.623993738117860630e-02 9.997771009953984045e-01 9.996854019655255774e-01 1.399861723839945684e-04
5.628193882148480043e-02 9.996523240900369034e-01 9.996851265667002773e-01 1.399822937753685090e-04
5.632394026906695217e-02 9.995574503584357950e-01 9.996848511678273486e-01 1.399822937753685090e-04
5.636594170937314630e-02 9.998214724437334278e-01 9.996845757690022705e-01 1.400352421167659503e-04
5.640794316423125565e-02 9.996413431037303177e-01 9.996843003700816022e-01 1.399822937753685090e-04
5.644994460453744978e-02 9.997665794920230775e-01 9.996840249712563020e-01 1.399876540859192975e-04
5.649194605939555913e-02 9.996235704314616610e-01 9.996837495723356337e-01 1.399822937753685090e-04
5.653394749970175326e-02 9.997044266787316058e-01 9.996834741735105556e-01 1.399822937753685090e-04
5.657594895455986261e-02 9.997620294089235582e-01 9.996831987745899983e-01 1.399879648894901928e-04
5.661795038759009913e-02 9.997063350926959080e-01 9.996829233758125488e-01 1.399822937753685090e-04
5.665995183517225087e-02 9.998874617055057978e-01 9.996826479769395091e-01 1.399822937753685090e-04
5.670195328275440261e-02 9.996756151204142515e-01 9.996823725780665804e-01 1.399822937753685090e-04
5.674395472306059673e-02 9.997668859281775289e-01 9.996820971792415023e-01 1.399822937753685090e-04
5.678595617791870609e-02 9.996304997892421218e-01 9.996818217803208340e-01 1.400261973732754830e-04
5.682795761822490022e-02 9.997694321275250040e-01 9.996815463814956448e-01 1.399822937753685090e-04
5.686995907308300957e-02 9.996721161571686665e-01 9.996812709825749765e-01 1.399822937753685090e-04
5.691196051338920370e-02 9.996717836492651221e-01 9.996809955837497874e-01 1.399822937753685090e-04
5.695396196824731305e-02 9.995030927874727356e-01 9.996807201848292301e-01 1.399822937753685090e-04
5.699596340127754956e-02 9.997927612065424796e-01 9.996804447860517806e-01 1.399822937753685090e-04
5.703796484885970131e-02 9.998088450449035269e-01 9.996801693871787409e-01 1.399822937753685090e-04
5.707996629644185305e-02 9.997247885863672634e-01 9.996798939883058122e-01 1.399822937753685090e-04
5.712196774402400479e-02 9.996738902106793168e-01 9.996796185894328834e-01 1.399822937753685090e-04
5.716396919160615653e-02 9.996440921051713557e-01 9.996793431905600658e-01 1.399822937753685090e-04
5.720597063191235065e-02 9.996736509520732783e-01 9.996790677917348766e-01 1.399822937753685090e-04
5.724797208677046001e-02 9.997885291646920747e-01 9.996787923928140973e-01 1.399822937753685090e-04
5.728997352707665414e-02 9.997117892027742592e-01 9.996785169939890192e-01 1.399822937753685090e-04
5.733197497465880588e-02 9.995935114032709068e-01 9.996782415951159795e-01 1.399822937753685090e-04
5.737397641496500000e-02 9.996497372908600410e-01 9.996779661962909014e-01 1.399822937753685090e-04
5.741597786982310936e-02 9.996757516065737370e-01 9.996776907973703441e-01 1.399822937753685090e-04
5.745797931012930349e-02 9.995495623373729099e-01 9.996774153985451550e-01 1.399822937753685090e-04
5.749998075771145523e-02 9.998356762444671197e-01 9.996771399996721152e-01 1.399822937753685090e-04
5.754198220529360697e-02 9.996937920442926506e-01 9.996768646007992976e-01 1.399822937753685090e-04
5.758398364559980109e-02 9.994965722849213918e-01 9.996765892019741084e-01 1.399822937753685090e-04
5.762598510045791045e-02 9.997348839974375956e-01 9.996763138030534401e-01 1.399822937753685090e-04
5.766798653348814696e-02 9.996270229990112943e-01 9.996760384042758796e-01 1.399822937753685090e-04
5.770998798834625632e-02 9.997019082176902272e-01 9.996757630053553223e-01 1.399822937753685090e-04
5.775198942865245044e-02 9.996762295640405638e-01 9.996754876065301332e-01 1.400408867648230782e-04
5.779399088351055980e-02 9.999861477556318823e-01 9.996752122076095759e-01 1.399871399308693276e-04
5.783599232381675392e-02 9.996404879321458825e-01 9.996749368087842758e-01 1.399822937753685090e-04
5.787799377139890566e-02 9.994564968527771542e-01 9.996746614099114581e-01 1.400036852224305079e-04
5.791999521898105741e-02 9.997405683607296645e-01 9.996743860110385294e-01 1.399894253068149441e-04
5.796199666656320915e-02 9.996871777090506894e-01 9.996741106121654896e-01 1.399822937753685090e-04
5.800399810686940327e-02 9.996461868619892499e-01 9.996738352133404115e-01 1.399822937753685090e-04
5.804599954717559740e-02 9.998098704714694085e-01 9.996735600212861561e-01 1.399884671609063287e-04
5.808800100203370675e-02 9.996444193555479307e-01 9.996732850845299057e-01 1.399822937753685090e-04
5.813000244233990088e-02 9.997790025714970996e-01 9.996730101478688013e-01 1.399822937753685090e-04
5.817200389719801024e-02 9.996247928213821687e-01 9.996727352111124398e-01 1.399822937753685090e-04
5.821400533750420436e-02 9.998199125523283826e-01 9.996724602744514465e-01 1.399822937753685090e-04
5.825600679236231372e-02 9.996492729420665135e-01 9.996721853376950850e-01 1.399822937753685090e-04
5.829800823266850784e-02 9.998951592300164837e-01 9.996719104010340917e-01 1.399822937753685090e-04
5.834000967297470197e-02 9.996263242004751470e-01 9.996716354643729874e-01 1.400624409132947951e-04
5.838201112055685371e-02 9.998383227991300970e-01 9.996713605276642545e-01 1.399822937753685090e-04
5.842401256086304784e-02 9.995285947903185253e-01 9.996710855910032612e-01 1.399851361782266225e-04
5.846601401572115719e-02 9.996294580386042572e-01 9.996708106542471217e-01 1.399822937753685090e-04
5.850801545602735132e-02 9.997015638049572273e-01 9.996705357175860174e-01 1.399822937753685090e-04
5.855001691088546067e-02 9.994376717876488625e-01 9.996702607808296559e-01 1.399822937753685090e-04
5.859201835119165480e-02 9.994961465073056717e-01 9.996699858441686626e-01 1.399822937753685090e-04
5.863401980604976416e-02 9.996372867506111426e-01 9.996697109074123011e-01 1.399822937753685090e-04
5.867602123908000067e-02 9.996386428130111801e-01 9.996694359707989364e-01 1.399822937753685090e-04
5.871802268666215241e-02 9.995588676753039969e-01 9.996691610632160163e-01 1.399933634782165052e-04
5.876002413424430415e-02 9.996186086238358914e-01 9.996688866008583974e-01 1.399822937753685090e-04
5.880202558182645589e-02 9.995811698937910883e-01 9.996686105159200419e-01 1.399822937753685090e-04
5.884402702940860763e-02 9.996867022474584807e-01 9.996683341613872287e-01 1.399822937753685090e-04
5.888602846971480176e-02 9.998565386670755784e-01 9.996680578069024881e-01 1.399864699372883675e-04
5.892802992457291111e-02 9.995005804365389990e-01 9.996677814523218242e-01 1.399822937753685090e-04
5.897003136487910524e-02 9.994205704236752696e-01 9.996675050978369725e-01 1.399822937753685090e-04
5.901203281246125698e-02 9.996778867464181095e-01 9.996672287433042703e-01 1.399822937753685090e-04
5.905403425276745111e-02 9.997612900975129113e-01 9.996669523888194187e-01 1.400266716094485738e-04
5.909603570762556046e-02 9.997048889753227252e-01 9.996666760342387548e-01 1.399822937753685090e-04
5.913803714793175459e-02 9.995046419600333021e-01 9.996663996797539031e-01 1.399879895157461697e-04
5.918003859551390633e-02 9.996594280977403324e-01 9.996661233252212009e-01 1.399822937753685090e-04
5.922204004309605807e-02 9.998490302298197463e-01 9.996658469706883876e-01 1.399822937753685090e-04
5.926404148340225220e-02 9.997327710418200120e-01 9.996655706162037580e-01 1.399822937753685090e-04
5.930604293826036155e-02 9.994065488909138484e-01 9.996652942616229831e-01 1.399822937753685090e-04
5.934804437129059806e-02 9.992876927128412357e-01 9.996650179071859821e-01 1.399822937753685090e-04
5.939004582614870742e-02 9.996985656197799885e-01 9.996647415526054292e-01 1.399822937753685090e-04
5.943204726645490155e-02 9.999039881585330969e-01 9.996644651981205776e-01 1.399822937753685090e-04
5.947404872131301090e-02 9.994594754142218651e-01 9.996641888435399137e-01 1.399822937753685090e-04
5.951605016161920503e-02 9.996294490420849499e-01 9.996639124890552841e-01 1.399822937753685090e-04
5.955805160920135677e-02 9.996494714710707497e-01 9.996636361345223598e-01 1.399822937753685090e-04
5.960005305678350851e-02 9.995472706902860383e-01 9.996633612471094166e-01 1.399822937753685090e-04
5.964205450436566025e-02 9.995060508144028022e-01 9.996630864528983640e-01 1.399822937753685090e-04
5.968405594467185438e-02 9.996727738353978765e-01 9.996628116587351620e-01 1.399822937753685090e-04
5.972605738497804850e-02 9.997613325731871114e-01 9.996625368645717380e-01 1.399822937753685090e-04
5.976805883983615786e-02 9.994874802037888584e-01 9.996622620703131679e-01 1.399822937753685090e-04
5.981006028014235198e-02 9.998444668547220582e-01 9.996619872761498549e-01 1.399917561663131132e-04
5.985206173500046134e-02 9.996411148340474950e-01 9.996617124818913958e-01 1.399822937753685090e-04
5.989406317530665547e-02 9.995859269564816296e-01 9.996614376877279717e-01 1.399850926309648786e-04
5.993606463016476482e-02 9.994002645241552019e-01 9.996611628934694016e-01 1.399822937753685090e-04
5.997806606319500133e-02 9.994968214602675260e-01 9.996608880993538282e-01 1.399822937753685090e-04
6.002006751077715307e-02 9.995058862487676832e-01 9.996606133051428866e-01 1.399822937753685090e-04
6.006206895835930482e-02 9.995232942543140764e-01 9.996603385109317230e-01 1.399822937753685090e-04
6.010407039866549894e-02 9.996203367785829741e-01 9.996600637167685210e-01 1.399822937753685090e-04
6.014607185352360830e-02 9.995818760658501390e-01 9.996597889225100619e-01 1.399822937753685090e-04
6.018807329382980242e-02 9.995606074588296863e-01 9.996595141283466379e-01 1.399822937753685090e-04
6.023007474868791178e-02 9.997521393739383644e-01 9.996592393340880678e-01 1.399822937753685090e-04
6.027207618899410591e-02 9.994370111500117115e-01 9.996589645399247548e-01 1.399917020565519536e-04
6.031407763657625765e-02 9.997530325511417848e-01 9.996586897457138132e-01 1.399843387817285346e-04
6.035607907688245177e-02 9.995468622611151099e-01 9.996584149515503892e-01 1.399822937753685090e-04
6.039808052446460351e-02 9.995398355369404797e-01 9.996581401573395587e-01 1.399822937753685090e-04
6.044008197204675525e-02 9.993139728025519641e-01 9.996578653631286171e-01 1.399822937753685090e-04
6.048208341962890700e-02 9.995195291582573693e-01 9.996575905689177866e-01 1.399893173886423362e-04
6.052408486721105874e-02 9.995548115685759516e-01 9.996573157747066229e-01 1.399869253411110384e-04
6.056608630751725286e-02 9.997588507657427792e-01 9.996570409805434210e-01 1.399822937753685090e-04
6.060808775509940460e-02 9.995520100812660402e-01 9.996567661863323684e-01 1.399822937753685090e-04
6.065008919540559873e-02 9.993349487783186325e-01 9.996564913921690554e-01 1.399980696125475077e-04
6.069209065026370808e-02 9.996197806273571240e-01 9.996562165979104853e-01 1.399845790595340264e-04
6.073409209056990221e-02 9.996058151810739423e-01 9.996559418037472833e-01 1.399822937753685090e-04
6.077609354542801157e-02 9.999089425498005612e-01 9.996556670094887131e-01 1.399822937753685090e-04
6.081809498573420569e-02 9.996068426512243477e-01 9.996553922153252891e-01 1.399836913188919074e-04
6.086009643331635743e-02 9.998255321603123358e-01 9.996551174211144586e-01 1.399822937753685090e-04
6.090209788089850917e-02 9.994020465983409762e-01 9.996548426269035170e-01 1.399822937753685090e-04
6.094409931392874569e-02 9.998342044904594550e-01 9.996545678327877216e-01 1.399822937753685090e-04
6.098610076878685504e-02 9.997294714552249495e-01 9.996542930385291514e-01 1.399822937753685090e-04
6.102810220909304917e-02 9.994699143363747762e-01 9.996540182443659495e-01 1.399822937753685090e-04
6.107010366395115852e-02 9.994637911149002463e-01 9.996537434501072683e-01 1.399822937753685090e-04
6.111210510425735265e-02 9.998406302388572753e-01 9.996534686559439553e-01 1.400319786770635045e-04
6.115410655911546201e-02 9.997481449936954645e-01 9.996531938616853852e-01 1.399869396434247663e-04
6.119610799942165613e-02 9.994958196108961745e-01 9.996529190675221832e-01 1.399826354826586038e-04
6.123810943972785026e-02 9.995759452476201679e-01 9.996526442733587592e-01 1.399822937753685090e-04
6.128011088731000200e-02 9.995089641350246579e-01 9.996523694791478176e-01 1.399822937753685090e-04
6.132211233489215374e-02 9.992541499183615894e-01 9.996520946849369871e-01 1.399822937753685090e-04
6.136411378247430548e-02 9.995985521717096756e-01 9.996518198907259345e-01 1.399091275419997124e-04
6.140611522278049961e-02 9.996505814305027826e-01 9.996515450965625105e-01 1.399822937753685090e-04
6.144811667763860896e-02 9.997132464465169344e-01 9.996512703023040514e-01 1.399822937753685090e-04
6.149011811794480309e-02 9.996069222920938024e-01 9.996509955081408494e-01 1.399822937753685090e-04
6.153211956552695483e-02 9.994427366828672055e-01 9.996507207139299078e-01 1.399822937753685090e-04
6.157412100583314896e-02 9.995927598606412223e-01 9.996504459197664838e-01 1.399822937753685090e-04
6.161612246069125831e-02 9.996399713023498279e-01 9.996501711255079137e-01 1.399822937753685090e-04
6.165812390099745244e-02 9.998993411346083215e-01 9.996498963313447117e-01 1.399829348094792578e-04
6.170012534857960418e-02 9.996608058328234625e-01 9.996496215371336591e-01 1.399881629894193129e-04
6.174212679616175592e-02 9.996835030791906274e-01 9.996493467429227175e-01 1.399822937753685090e-04
6.178412823646795005e-02 9.996614054775093683e-01 9.996490719487594045e-01 1.399822937753685090e-04
6.182612969132605940e-02 9.996833930762932807e-01 9.996487971545009454e-01 1.399822937753685090e-04
6.186813112435629591e-02 9.997659563516833048e-01 9.996485223603850390e-01 1.400294816583922449e-04
6.191013257921440527e-02 9.992987868269499474e-01 9.996482475661265799e-01 1.399822937753685090e-04
6.195213401952059940e-02 9.993760896540755390e-01 9.996479727719633779e-01 1.399822937753685090e-04
6.199413547437870875e-02 9.995972747214604270e-01 9.996476979777048077e-01 1.399822937753685090e-04
6.203613691468490288e-02 9.995550670169208729e-01 9.996474231835413837e-01 1.399822937753685090e-04
6.207813836226705462e-02 9.998866221148300371e-01 9.996471483893304422e-01 1.399822937753685090e-04
6.212013980984920636e-02 9.995736529270831117e-01 9.996468735951196116e-01 1.399825033621924792e-04
6.216214125015540048e-02 9.995543503637457361e-01 9.996465988009560766e-01 1.399822937753685090e-04
6.220414269773755223e-02 9.997122744731757882e-01 9.996463240067452460e-01 1.399822937753685090e-04
6.224614413804374635e-02 9.996584268937708240e-01 9.996460492125819330e-01 1.399822937753685090e-04
6.228814559290185571e-02 9.993704801271133809e-01 9.996457744183234739e-01 1.399854589015975715e-04
6.233014703320804983e-02 9.994373783151708768e-01 9.996454996241599389e-01 1.399868994092198283e-04
6.237214848806615919e-02 9.995360771304953040e-01 9.996452248299014798e-01 1.399880295144831312e-04
6.241414992837235332e-02 9.997092696691484148e-01 9.996449500357382778e-01 1.399833013375546722e-04
6.245615137595450506e-02 9.996428549251010764e-01 9.996446752415272252e-01 1.399822937753685090e-04
6.249815281626069918e-02 9.994898569972356928e-01 9.996444004473638012e-01 1.399845047292199330e-04
6.254015426384285092e-02 9.995387368550018303e-01 9.996441256531529707e-01 1.399822937753685090e-04
6.258215571142500266e-02 9.998366102634933528e-01 9.996438508589421401e-01 1.399822937753685090e-04
6.262415715173119679e-02 9.995133608158223160e-01 9.996435760647786051e-01 1.399849019590740590e-04
6.266615860658930615e-02 9.995510446986054509e-01 9.996433012705201460e-01 1.399049990900846376e-04
6.270816004689550027e-02 9.998484574930320834e-01 9.996430264763568330e-01 1.399049990900846376e-04
6.275016149447765201e-02 9.997766862824087886e-01 9.996427516821458914e-01 1.399068674590272154e-04
6.279216293478384614e-02 9.996815471330131597e-01 9.996424768879824674e-01 1.399049990900846376e-04
6.283416438964195549e-02 9.999387688998296886e-01 9.996422020937240083e-01 1.399107767834252146e-04
6.287616582994814962e-02 9.999553187930954046e-01 9.996419272995606953e-01 1.399049990900846376e-04
6.291816727753030136e-02 9.996946839325827616e-01 9.996416525053496427e-01 1.399049990900846376e-04
6.296016872511245310e-02 9.997860412451713419e-01 9.996413777111387011e-01 1.399049990900846376e-04
6.300217017269460484e-02 9.996105203205607470e-01 9.996411029169278706e-01 1.399049990900846376e-04
6.304417161300079897e-02 9.996217295494880251e-01 9.996408269132659452e-01 1.400028433191273047e-04
6.308617305330699310e-02 9.998998389552063992e-01 9.996405507347282393e-01 1.399049990900846376e-04
6.312817450816510245e-02 9.998764426890637269e-01 9.996402745560947212e-01 1.399049990900846376e-04
6.317017594847129658e-02 9.996747445950984190e-01 9.996399983775570153e-01 1.399049990900846376e-04
6.321217740332940593e-02 9.998927567188796717e-01 9.996397221989234971e-01 1.399049990900846376e-04
6.325417884363560006e-02 9.999226839603808648e-01 9.996394460203857912e-01 1.399049990900846376e-04
6.329618029849370942e-02 1.000115017945505169e+00 9.996391698417523841e-01 1.399058963650407958e-04
6.333818173152394593e-02 9.999193902549609048e-01 9.996388936632624178e-01 1.399103156264420360e-04
6.338018317910609767e-02 9.996755076951342467e-01 9.996386174846768613e-01 1.399049990900846376e-04
6.342218462668824941e-02 9.998287562933576567e-01 9.996383413060913048e-01 1.399172832167777571e-04
6.346418606699444354e-02 9.999105910476865366e-01 9.996380651275535989e-01 1.399060018530396657e-04
6.350618752185255289e-02 1.000130105885460585e+00 9.996377889489201918e-01 1.399049990900846376e-04
6.354818896215874702e-02 9.997294388827625555e-01 9.996375127703823749e-01 1.399049990900846376e-04
6.359019040974089876e-02 1.000003735577988717e+00 9.996372365917967073e-01 1.399049990900846376e-04
6.363219185004709288e-02 9.997127779623238286e-01 9.996369604132590014e-01 1.399049990900846376e-04
6.367419330490520224e-02 9.997547292673368835e-01 9.996366842346255943e-01 1.399049990900846376e-04
6.371619474521139637e-02 9.997278570647358809e-01 9.996364080560878884e-01 1.399049990900846376e-04
6.375819619279354811e-02 9.997897151123845694e-01 9.996361331062512123e-01 1.399049990900846376e-04
6.380019764037569985e-02 9.997781488154378060e-01 9.996358582134042825e-01 1.399049990900846376e-04
6.384219908795785159e-02 9.996624205911809335e-01 9.996355833205574637e-01 1.399049990900846376e-04
6.388420052826404572e-02 9.997605223202674640e-01 9.996353084277581624e-01 1.399049990900846376e-04
6.392620196857023984e-02 9.998772971168906620e-01 9.996350335349586391e-01 1.399049990900846376e-04
6.396820342342834920e-02 9.995271066128387227e-01 9.996347586420641917e-01 1.399049990900846376e-04
6.401020486373454332e-02 9.998602158395766271e-01 9.996344837492647795e-01 1.399429379669651615e-04
6.405220631859265268e-02 9.997613400358914548e-01 9.996342088563702211e-01 1.399049990900846376e-04
6.409420775889884681e-02 9.997171735862779851e-01 9.996339339635710308e-01 1.399049990900846376e-04
6.413620921375695616e-02 9.996378420141102117e-01 9.996336590706764724e-01 1.399159832859683318e-04
6.417821064678719267e-02 9.996057044904178568e-01 9.996333841779245777e-01 1.399049990900846376e-04
6.422021209436934441e-02 9.998526857043231741e-01 9.996331092850776479e-01 1.399049990900846376e-04
6.426221354195149615e-02 9.998548237176949627e-01 9.996328343922307180e-01 1.399049990900846376e-04
6.430421498225769028e-02 9.997277567818818600e-01 9.996325594994315278e-01 1.399049990900846376e-04
6.434621643711579964e-02 9.995966992122244932e-01 9.996322846065369694e-01 1.399049990900846376e-04
6.438821787742199376e-02 9.997586761065112571e-01 9.996320097137376681e-01 1.399049990900846376e-04
6.443021932500414550e-02 9.997262266021432753e-01 9.996317348208905162e-01 1.399049990900846376e-04
6.447222076531033963e-02 1.000055172754790611e+00 9.996314599280912150e-01 1.399127033212695353e-04
6.451422222016844898e-02 9.999086421618037512e-01 9.996311850351966566e-01 1.399049990900846376e-04
6.455622366047464311e-02 9.999763826799586974e-01 9.996309101423974663e-01 1.399049990900846376e-04
6.459822510805679485e-02 9.997280993176438368e-01 9.996306352495505365e-01 1.399049990900846376e-04
6.464022655563894659e-02 9.997840798742585466e-01 9.996303603567036067e-01 1.399462032127230210e-04
6.468222800322109833e-02 9.997450404545188407e-01 9.996300854638564548e-01 1.399562170514253895e-04
6.472422944352729246e-02 9.999421849074645596e-01 9.996298105710571535e-01 1.399344893539668591e-04
6.476623088383348659e-02 1.000119240638379647e+00 9.996295356782579633e-01 1.399049990900846376e-04
6.480823233869159594e-02 9.997689781734713232e-01 9.996292607853634049e-01 1.399049990900846376e-04
6.485023377899779007e-02 9.999726794662248119e-01 9.996289858925641036e-01 1.399698174534248166e-04
6.489223523385589942e-02 9.998002913295007676e-01 9.996287109996695452e-01 1.399049990900846376e-04
6.493423667416209355e-02 9.996736423310913500e-01 9.996284361068701330e-01 1.399049990900846376e-04
6.497623812902020290e-02 9.994287940326209707e-01 9.996281591916416076e-01 1.399049990900846376e-04
6.501823956205043942e-02 9.998017349151311350e-01 9.996278821842180529e-01 1.399049990900846376e-04
6.506024100963259116e-02 9.997413605136182824e-01 9.996276051766983528e-01 1.402242684594600026e-04
6.510224245721474290e-02 9.996333021656306217e-01 9.996273281691786528e-01 1.399049990900846376e-04
6.514424389752093703e-02 9.998551242427271557e-01 9.996270511617070254e-01 1.399049990900846376e-04
6.518624535237904638e-02 9.998963799372305727e-01 9.996267741541393637e-01 1.399049990900846376e-04
6.522824679268524051e-02 9.995838898972824182e-01 9.996264971466677363e-01 1.399049990900846376e-04
6.527024824026739225e-02 9.995995870505893777e-01 9.996262206926109783e-01 1.399049990900846376e-04
6.531224968057358637e-02 9.996477156467324932e-01 9.996259445951628519e-01 1.399049990900846376e-04
6.535425113543169573e-02 9.998363793260383048e-01 9.996256684976189133e-01 1.399049990900846376e-04
6.539625257573788986e-02 9.995212943533313688e-01 9.996253924001707869e-01 1.399049990900846376e-04
6.543825402332004160e-02 9.997874255757781548e-01 9.996251163026746989e-01 1.399049990900846376e-04
6.548025547090219334e-02 9.996266489534342270e-01 9.996248402051786108e-01 1.399049990900846376e-04
6.552225691848434508e-02 9.996812744965203335e-01 9.996245641076825228e-01 1.399049990900846376e-04
6.556425835879053921e-02 9.997672459842186221e-01 9.996242880102342854e-01 1.399049990900846376e-04
6.560625979909673333e-02 9.996897095816740242e-01 9.996240119127860480e-01 1.399049990900846376e-04
6.564826125395484269e-02 9.996690376582415549e-01 9.996237358152422203e-01 1.399049990900846376e-04
6.569026269426103681e-02 9.998904716217414945e-01 9.996234597177938719e-01 1.399049990900846376e-04
6.573226414911914617e-02 9.998728822885456502e-01 9.996231836202500443e-01 1.399049990900846376e-04
6.577426558942534029e-02 9.997460703543219473e-01 9.996229075228018068e-01 1.399133078994283387e-04
6.581626702973153442e-02 9.998845180803349608e-01 9.996226314253536804e-01 1.399049990900846376e-04
6.585826847731368616e-02 9.998359941989896083e-01 9.996223553278575924e-01 1.399049990900846376e-04
6.590026992489583790e-02 9.997688095146686216e-01 9.996220792303615044e-01 1.399049990900846376e-04
6.594227137247798964e-02 9.997041133833276527e-01 9.996218031328654163e-01 1.399049990900846376e-04
6.598427281278418377e-02 9.997435724159543513e-01 9.996215270354171789e-01 1.399049990900846376e-04
6.602627426764229313e-02 9.997456352986193728e-01 9.996212509378733513e-01 1.399067268761060973e-04
6.606827570067252964e-02 9.997053386850682788e-01 9.996209748404728535e-01 1.399049990900846376e-04
6.611027715553063899e-02 9.994521791806993960e-01 9.996206987429289148e-01 1.399049990900846376e-04
6.615227859583683312e-02 9.995364537902337032e-01 9.996204226454806774e-01 1.399049990900846376e-04
6.619428005069494247e-02 9.998132919162510124e-01 9.996201465479367387e-01 1.399049990900846376e-04
6.623628149100113660e-02 9.997954776897614027e-01 9.996198704504886123e-01 1.399049990900846376e-04
6.627828293858328834e-02 9.997822022735407543e-01 9.996195943529925243e-01 1.399577102634085685e-04
6.632028438616544008e-02 9.995419291120737348e-01 9.996193182554964363e-01 1.399066646123516152e-04
6.636228582647163421e-02 9.996868119392435803e-01 9.996190421580483099e-01 1.399232837841753803e-04
6.640428727405378595e-02 9.997059119085961454e-01 9.996187660605521108e-01 1.399049990900846376e-04
6.644628871435998008e-02 9.995390695632284661e-01 9.996184899631038734e-01 1.399049990900846376e-04
6.648829016921808943e-02 9.996862083314569380e-01 9.996182138655600458e-01 1.399049990900846376e-04
6.653029160952428356e-02 9.995753621757387242e-01 9.996179377681116973e-01 1.399049990900846376e-04
6.657229306438239291e-02 9.999359693916129999e-01 9.996176616705678697e-01 1.399049990900846376e-04
6.661429449741262943e-02 9.996909184895714784e-01 9.996173855731675939e-01 1.399049990900846376e-04
6.665629594499478117e-02 9.996694441225462135e-01 9.996171094756715059e-01 1.399049990900846376e-04
6.669829739257693291e-02 9.995457518177734979e-01 9.996168333781754178e-01 1.399049990900846376e-04
6.674029884015908465e-02 9.995207384718449717e-01 9.996165572806793298e-01 1.399049990900846376e-04
6.678230028774123639e-02 9.999312861374902717e-01 9.996162811831833528e-01 1.399049990900846376e-04
6.682430172804743052e-02 9.996538589391587015e-01 9.996160050857350043e-01 1.399049990900846376e-04
6.686630317562958226e-02 9.995165583757197325e-01 9.996157289882391384e-01 1.399049990900846376e-04
6.690830461593577638e-02 9.999197103476866744e-01 9.996154525208473807e-01 1.399049990900846376e-04
6.695030607079388574e-02 9.996866095475694936e-01 9.996151755260382910e-01 1.399049990900846376e-04
6.699230751110007986e-02 9.996275176861840750e-01 9.996148985313251245e-01 1.399096326235550682e-04
6.703430896595818922e-02 9.996520972551149464e-01 9.996146215365160348e-01 1.399049990900846376e-04
6.707631040626438335e-02 9.995888207460078556e-01 9.996143445418028683e-01 1.399049990900846376e-04
6.711831184657057747e-02 9.995673806829337149e-01 9.996140675470898129e-01 1.399049990900846376e-04
6.716031329415272921e-02 9.996015602933173705e-01 9.996137905523286848e-01 1.399049990900846376e-04
6.720231474173488095e-02 9.997515701768264762e-01 9.996135135575675568e-01 1.399054026525399009e-04
6.724431618931703269e-02 9.997522094768317436e-01 9.996132365628066507e-01 1.399049990900846376e-04
6.728631762962322682e-02 9.998691272491546655e-01 9.996129595680933733e-01 1.399049990900846376e-04
6.732831908448133618e-02 9.997493329546173202e-01 9.996126825732841725e-01 1.399049990900846376e-04
6.737032051751157269e-02 9.999445761234679875e-01 9.996124055786190787e-01 1.399049990900846376e-04
6.741232197236968204e-02 9.997631827011412842e-01 9.996121285838099890e-01 1.399049990900846376e-04
6.745432341267587617e-02 9.996653718745750483e-01 9.996118515890970446e-01 1.399103948289529052e-04
6.749632486025802791e-02 9.999005809831943425e-01 9.996115745943358055e-01 1.399049990900846376e-04
6.753832630784017965e-02 9.996500089739406292e-01 9.996112975995747885e-01 1.399108260979522588e-04
6.758032775542233139e-02 9.998466631703810670e-01 9.996110206048135494e-01 1.399049990900846376e-04
6.762232919572852552e-02 9.994795271398412284e-01 9.996107436101004939e-01 1.399049990900846376e-04
6.766433063603471965e-02 9.997107827925393320e-01 9.996104666153874385e-01 1.399049990900846376e-04
6.770633209089282900e-02 9.996345797693744206e-01 9.996101896205783488e-01 1.399049990900846376e-04
6.774833353119902313e-02 9.999066541912218220e-01 9.996099126258651824e-01 1.399049990900846376e-04
